product_id,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000041064
39,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 00:00:00.000040618
56,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000039031
60,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000036146
91,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000042226
79,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000042218
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000034165
90,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000041434
0,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000039526
62,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000035160
12,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000034170
12,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000041345
23,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000036367
92,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000041434
87,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 00:00:00.000038693
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000037698
74,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000042226
5,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000033549
59,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000042145
55,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000040649
92,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000040670
31,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000037698
10,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000038216
30,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000033888
35,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000037659
85,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000036334
27,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000039031
18,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000042218
62,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000040487
19,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000034165
6,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000042710
49,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000040779
67,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000034244
50,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000037220
9,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000035160
66,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000039880
78,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000038339
8,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000042560
26,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000037698
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000035707
25,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000035470
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000038206
77,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000038193
19,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000037659
6,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000040618
88,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000037874
59,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000042172
80,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 00:00:00.000042218
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000033259
69,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000038339
9,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000035052
53,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000033259
28,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000038216
74,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000041922
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000040410
0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000035707
46,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000038573
16,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000040670
0,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000034079
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000038859
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000038647
4,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000040410
15,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000040670
79,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000035455
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000034071
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000038750
49,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000039915
0,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000035052
53,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000042295
0,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000041009
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000034115
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000037823
29,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000036361
86,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000040618
0,N/A,N/A,N/A,N/A,1348.41,1025.6066666666668,1970-01-01 00:00:00.000039031
2,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000038258
67,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000034115
85,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000034527
33,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000039427
90,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000037626
15,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000041345
27,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000033552
1,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000037499
45,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000042172
19,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000034115
64,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000040410
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000033879
0,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000042404
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000042226
41,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000041345
0,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000041434
35,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000036498
31,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000036361
1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000040784
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000036361
37,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000040336
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000033455
0,N/A,N/A,N/A,N/A,1021.43,614.8,1970-01-01 00:00:00.000040303
45,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000039298
16,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000034165
20,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000035160
1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000033549
82,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000038339
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000034170
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040649
90,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000042458
88,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000039880
95,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 00:00:00.000035455
66,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000033879
77,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000034556
53,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000042172
25,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000035455
89,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 00:00:00.000039427
36,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000037668
0,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000035455
13,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000037838
14,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000037499
64,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000040779
59,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000037539
26,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000042696
32,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000038750
0,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000036668
13,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000035378
2,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000042710
7,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000038216
87,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000036668
75,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000040410
0,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000038573
82,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000033879
9,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 00:00:00.000039298
43,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000033429
89,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000037539
99,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000041009
56,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000040779
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000035470
75,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000040553
56,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000034115
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000042295
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000042218
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000042295
14,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000041922
77,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000042218
64,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000041922
0,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000042710
0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000037668
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000036498
66,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000041345
90,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000035560
87,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 00:00:00.000038482
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000037499
34,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000040618
41,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000040303
35,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000035560
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000040779
36,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000040672
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000033552
34,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000037823
1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000038482
18,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000035160
56,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000040670
88,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000037626
95,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 00:00:00.000038002
73,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000033429
100,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 00:00:00.000041922
27,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000035560
72,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000041922
80,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000033879
63,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000042696
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000036367
77,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000041064
10,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000036668
31,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000036367
0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000036334
50,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000036361
26,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000033552
91,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000036833
0,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000038859
30,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000034527
18,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000038482
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000038859
29,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000033888
77,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000041848
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000035378
0,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000036833
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000040336
56,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000033552
66,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000040410
69,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000033429
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000033259
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040649
40,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000033455
48,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000035707
66,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000034586
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000033879
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000037337
62,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000042105
31,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000037626
92,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000042458
95,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 00:00:00.000037539
21,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000041345
67,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000034165
47,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000037220
90,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000036833
63,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000039880
0,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000040618
96,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000042458
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000033259
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000036146
92,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000039880
6,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000038258
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000039427
14,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000038859
35,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000036361
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000038258
47,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000041848
61,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000040487
0,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000034071
13,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000040303
35,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000041245
20,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000034165
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000037873
23,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000036145
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000039526
80,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000042145
41,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000040672
61,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000033879
61,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000040410
0,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000038991
91,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000037874
16,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000033888
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000041047
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000042458
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000041009
7,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000033549
79,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000038482
0,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000036361
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000035560
5,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000041701
13,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000039427
21,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000038216
0,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000033879
26,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000036334
0,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000041009
0,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000042560
0,N/A,N/A,N/A,N/A,1163.77,589.27,1970-01-01 00:00:00.000040618
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000034170
0,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000042458
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000035667
8,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000039298
4,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000034996
89,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000037626
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000041848
93,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000034071
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000037668
